,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
63323,0.25723,0.33745,0.20622,0.42382,0.88131,0.94778,0.82454,0.98605,0.05068,0.00045,0.87716,0.35805,64.15,1.0,0.0,0.0
124079,0.35134,0.3691,0.30811,0.40452,0.87507,0.96616,0.79269,1.02173,0.12367,0.00075,0.20825,0.1489,39.53,0.0,0.0,1.0
13978,0.35013,0.30283,0.28054,0.30073,0.61585,0.66889,0.56645,0.69721,0.02436,0.00057,0.52824,0.25022,75.29,0.0,0.0,1.0
52608,0.28858,0.37206,0.25103,0.46454,0.91132,0.95797,0.86915,0.98758,0.1217,0.00056,0.78089,0.38447,67.72,1.0,0.0,0.0
126858,0.32714,0.36613,0.28087,0.41425,0.91327,0.98419,0.83801,1.02839,0.19649,0.01609,0.28881,0.21844,38.65,0.0,0.0,1.0
147675,0.61879,0.63746,0.83842,0.83257,0.88924,0.95496,0.81935,1.00028,0.40633,0.14337,0.14729,0.18487,46.89,0.0,0.0,1.0
62206,0.15478,0.19034,0.31975,0.3174,0.38095,0.44394,0.38398,0.50284,0.01175,0.00063,0.59283,0.46271,78.55,1.0,0.0,0.0
21554,0.45317,0.47739,0.45083,0.6525,0.76159,0.77308,0.74068,0.78125,0.33824,0.00879,0.4048,0.24663,69.45,0.0,0.0,1.0
187934,0.67292,0.6092,0.64817,0.67537,0.76466,0.79192,0.73839,0.80747,0.47973,0.04011,0.09473,0.11433,74.03,0.0,0.0,1.0
66890,0.23011,0.33954,0.18619,0.47312,0.97938,0.99003,0.9575,0.99902,0.4666,0.0016,0.899,0.40594,50.43,1.0,0.0,0.0
173002,0.59793,0.51155,0.55865,0.59118,0.69708,0.7179,0.67203,0.72828,0.38547,0.0104,0.06939,0.08362,79.74,0.0,0.0,1.0
9005,0.52059,0.52799,0.50251,0.61343,0.87814,0.90449,0.83832,0.92357,0.43332,0.07468,0.59891,0.46205,57.39,0.0,0.0,1.0
24434,0.27039,0.27466,0.20021,0.32493,0.70443,0.74038,0.66299,0.76133,0.07767,0.00061,0.59363,0.31329,73.09,0.0,1.0,0.0
198889,0.61192,0.53645,0.56903,0.58813,0.66638,0.68539,0.64474,0.69811,0.36457,0.0149,0.46413,0.37791,75.22,0.0,0.0,1.0
161357,0.58832,0.54969,0.61435,0.64091,0.65705,0.6517,0.63574,0.63432,0.55779,0.27805,0.15615,0.18431,64.25,0.0,0.0,1.0
185733,0.54666,0.52829,0.52571,0.59362,0.91532,0.92823,0.88631,0.9381,0.54414,0.13806,0.12224,0.14297,62.07,0.0,0.0,1.0
187993,0.96918,0.8985,0.94524,0.93259,0.94903,0.96029,0.91251,0.96376,0.73057,0.23242,0.08736,0.10903,51.69,0.0,0.0,1.0
9140,0.62048,0.49028,0.53967,0.53563,0.56162,0.58769,0.5483,0.60607,0.33445,0.02499,0.45822,0.38522,82.44,0.0,0.0,1.0
143975,0.26031,0.30625,0.22283,0.37368,0.87621,0.95012,0.8131,0.9911,0.03517,0.00029,0.65339,0.25966,52.77,1.0,0.0,0.0
145757,0.66384,0.58917,0.63351,0.6677,0.76718,0.77034,0.75827,0.77117,0.67953,0.30075,0.15138,0.17397,77.32,0.0,0.0,1.0
132714,0.63579,0.60782,0.61448,0.6597,0.88851,0.92449,0.84545,0.94617,0.57126,0.1485,0.08444,0.1058,57.56,0.0,0.0,1.0
57505,0.37889,0.51806,0.39596,0.95597,0.97526,0.9866,0.95584,0.9968,0.47195,0.00183,0.78293,0.39728,59.26,1.0,0.0,0.0
113377,0.37706,0.40871,0.34151,0.50849,0.99901,1.01657,0.96442,1.02963,0.33099,0.00053,0.27445,0.27592,42.46,0.0,0.0,1.0
117624,0.38031,0.36934,0.32667,0.51327,0.71351,0.72736,0.69539,0.74013,0.25471,0.00146,0.19277,0.16669,82.15,0.0,0.0,1.0
21564,0.28858,0.34292,0.2907,0.46359,1.04915,1.07862,1.00731,1.09984,0.25623,0.00036,0.60588,0.3376,32.45,0.0,0.0,1.0
181462,0.66797,0.68238,0.84559,0.7524,0.85217,0.95732,0.76443,1.02095,0.20318,0.00347,0.09614,0.10787,34.06,0.0,0.0,1.0
30444,0.5147,0.47545,0.50045,0.51157,0.51936,0.52524,0.52019,0.5318,0.37538,0.03418,0.487,0.43753,59.54,0.0,0.0,1.0
105495,0.46889,0.50126,0.4303,0.54558,0.8108,0.87419,0.75421,0.91359,0.21184,0.005,0.15743,0.14937,64.73,0.0,0.0,1.0
183197,0.7346,0.6797,0.71599,0.74363,0.81347,0.83417,0.79244,0.84421,0.69692,0.23622,0.11587,0.141,69.2,0.0,0.0,1.0
124517,0.76496,0.72587,0.74709,0.78064,0.95577,0.95531,0.9212,0.94836,0.64211,0.06822,0.08402,0.10408,49.6,0.0,0.0,1.0
67624,0.60559,0.5832,0.59879,0.566,0.60867,0.66519,0.62017,0.721,0.0872,0.00033,0.93785,0.83964,39.68,1.0,0.0,0.0
160041,0.44363,0.46122,0.40767,0.57984,0.85206,0.86333,0.82931,0.8724,0.46234,0.08227,0.64012,0.35871,62.31,0.0,0.0,1.0
179464,0.6419,0.53458,0.6014,0.63945,0.65255,0.65895,0.66828,0.68549,0.62065,0.27083,0.16383,0.18445,82.09,0.0,0.0,1.0
120158,0.75998,0.72673,0.74393,0.80205,0.93027,0.94739,0.89102,0.95705,0.72266,0.23003,0.09956,0.12334,53.17,0.0,0.0,1.0
150228,0.91326,0.84737,0.89386,0.88653,0.90614,0.91883,0.87516,0.92662,0.34674,0.00122,0.24635,0.21065,55.7,0.0,0.0,1.0
4971,0.95158,0.88581,0.92559,0.8794,0.91906,0.95457,0.86863,0.98054,0.37895,0.01993,0.6668,0.50868,50.16,0.0,0.0,1.0
184217,0.83718,0.79398,0.82215,0.82358,0.82896,0.83083,0.81401,0.82961,0.62521,0.05529,0.05929,0.07568,39.17,0.0,0.0,1.0
107155,0.76854,0.72896,0.74999,0.77471,0.90905,0.93339,0.87239,0.94776,0.74517,0.31705,0.14479,0.16974,53.94,0.0,0.0,1.0
46624,0.41921,0.41016,0.37095,0.49156,0.7302,0.73647,0.71693,0.74106,0.42667,0.03324,0.43868,0.23853,72.35,0.0,0.0,1.0
44526,0.26411,0.26364,0.17536,0.42222,0.68623,0.70143,0.6758,0.7155,0.29641,0.0086,0.62444,0.28891,83.83,1.0,0.0,0.0
190513,0.59794,0.57653,0.58316,0.63516,0.87711,0.91299,0.82668,0.93745,0.22915,0.01528,0.37655,0.33723,59.59,0.0,0.0,1.0
96456,0.30093,0.30175,0.22303,0.46125,0.81579,0.88291,0.79109,0.94338,0.06611,0.00158,0.70921,0.29118,84.68,1.0,0.0,0.0
89901,0.38901,0.46957,0.36048,0.62209,0.96299,0.9809,0.93521,0.99521,0.33882,0.00071,0.93915,0.56218,61.42,1.0,0.0,0.0
125296,0.90884,0.83192,0.88245,0.86994,0.89068,0.90376,0.8544,0.91089,0.54747,0.0645,0.07022,0.08807,62.68,0.0,0.0,1.0
191065,0.58526,0.56695,0.56403,0.66949,0.90605,0.90854,0.90406,0.91072,0.7699,0.20933,0.12125,0.14795,65.83,0.0,0.0,1.0
91123,0.37829,0.39778,0.39642,0.55995,0.8577,0.91823,0.81803,0.96601,0.06707,0.00096,0.81462,0.45868,80.81,1.0,0.0,0.0
128679,0.26138,0.31636,0.21822,0.36038,0.82228,0.90439,0.76199,0.94992,0.02389,0.00035,0.35492,0.15829,66.23,0.0,1.0,0.0
53424,0.14054,0.20011,0.20567,0.4446,0.98947,0.99667,0.98193,1.00091,0.6891,0.03349,0.56648,0.27948,38.05,1.0,0.0,0.0
5713,0.17202,0.194,0.28975,0.30523,0.37645,0.46686,0.458,0.5923,0.02877,0.0005,0.85892,0.62608,72.67,1.0,0.0,0.0
30910,0.44478,0.40333,0.43599,0.45025,0.46243,0.47311,0.47215,0.48997,0.31637,0.02389,0.56205,0.47835,67.7,0.0,0.0,1.0
190308,0.56677,0.66963,0.53916,0.83642,0.93742,0.95765,0.90105,0.97122,0.431,0.02127,0.0848,0.10471,55.7,0.0,0.0,1.0
160758,0.3889,0.35929,0.34582,0.49109,0.74512,0.74995,0.74843,0.75679,0.61487,0.115,0.18119,0.1665,81.62,0.0,0.0,1.0
76467,0.19717,0.24235,0.15784,0.31905,0.93078,0.97265,0.88182,0.99643,0.13024,0.00037,0.80951,0.3099,41.12,1.0,0.0,0.0
100953,0.70571,0.77665,0.87201,0.888,0.90262,0.90961,0.89142,0.91652,0.55465,0.01987,0.20673,0.26433,66.03,0.0,0.0,1.0
59541,0.45616,0.44279,0.46806,0.4754,0.48145,0.4867,0.47697,0.47606,0.33141,0.02835,0.43254,0.37555,39.81,0.0,0.0,1.0
126457,0.71355,0.6612,0.6929,0.69917,0.70783,0.71147,0.69483,0.71241,0.46528,0.03885,0.09179,0.11296,64.03,0.0,0.0,1.0
40020,0.43878,0.31031,0.34381,0.36751,0.37669,0.37829,0.36873,0.37965,0.21349,0.00464,0.31272,0.26383,84.94,0.0,0.0,1.0
134825,0.59361,0.59652,0.56574,0.65998,0.97587,0.99132,0.93024,0.99826,0.33657,0.001,0.06453,0.07833,43.26,0.0,0.0,1.0
101052,0.33683,0.3436,0.28886,0.41415,0.72239,0.80158,0.67095,0.85043,0.02075,0.00079,0.57372,0.30676,80.76,1.0,0.0,0.0
97416,0.37502,0.47318,0.84592,0.97566,0.98733,0.99198,0.98214,0.99778,0.72396,0.06009,0.95046,0.53685,58.11,1.0,0.0,0.0
86744,0.30751,0.37364,0.27697,0.57769,0.95049,0.9662,0.94551,0.98451,0.50408,0.0034,0.67872,0.37105,78.25,1.0,0.0,0.0
151366,0.8915,0.86206,0.93967,0.96802,0.96439,0.95466,0.94067,0.93875,0.82421,0.21477,0.13127,0.15498,45.54,0.0,0.0,1.0
28382,0.42768,0.38552,0.36485,0.44547,0.67718,0.68807,0.6552,0.69591,0.25548,0.0012,0.44702,0.33066,75.99,0.0,0.0,1.0
86378,0.36444,0.41089,0.71581,0.77843,0.86115,0.93434,0.80361,0.97925,0.03628,0.00049,0.89922,0.56013,71.69,1.0,0.0,0.0
113713,0.61808,0.52386,0.57392,0.60963,0.68461,0.69429,0.66195,0.69713,0.40468,0.01883,0.10296,0.12059,80.85,0.0,0.0,1.0
24923,1.05247,0.9937,1.04501,1.04422,1.06537,1.07858,1.03879,1.09067,0.49043,0.00706,0.97667,0.84737,38.92,0.0,0.0,1.0
114966,0.51161,0.50795,0.48308,0.59753,0.91777,0.92792,0.89187,0.93565,0.40573,0.00173,0.07939,0.09397,61.71,0.0,0.0,1.0
2060,0.41953,0.35417,0.36745,0.37654,0.38114,0.38321,0.37674,0.38497,0.24553,0.014,0.31452,0.23928,74.86,0.0,0.0,1.0
124544,0.6115,0.54169,0.57512,0.62989,0.78437,0.78573,0.77878,0.78619,0.63638,0.13931,0.14123,0.15885,76.88,0.0,0.0,1.0
69613,0.25798,0.36377,0.21284,0.48103,0.91864,0.96623,0.86604,0.99412,0.10216,0.00039,0.77333,0.32004,50.57,1.0,0.0,0.0
123483,0.47241,0.51104,0.43755,0.56887,0.88893,0.97246,0.80716,1.02774,0.33339,0.12745,0.14106,0.14382,36.42,0.0,0.0,1.0
58936,0.24478,0.23747,0.15178,0.25889,0.80055,0.89239,0.74796,0.95583,0.02086,0.00096,0.72601,0.26745,81.58,1.0,0.0,0.0
123565,0.79376,0.75809,0.77842,0.81717,0.9967,0.99259,0.98529,0.98517,0.89939,0.30939,0.1393,0.16419,44.65,0.0,0.0,1.0
172998,0.571,0.55338,0.54085,0.55453,0.83211,0.92691,0.75602,0.98416,0.22251,0.0073,0.10947,0.11765,49.08,0.0,0.0,1.0
164988,0.7171,0.65257,0.76775,0.75281,0.77203,0.79116,0.75185,0.80109,0.65275,0.25015,0.11399,0.13745,73.47,0.0,0.0,1.0
160142,0.83265,0.78344,0.81766,0.82802,0.93883,0.93742,0.89634,0.92669,0.53222,0.01008,0.0596,0.07527,48.84,0.0,0.0,1.0
1584,0.3834,0.43276,0.72387,0.91745,1.02628,1.04311,1.00106,1.05878,0.46129,0.01502,0.913,0.57546,43.4,0.0,0.0,1.0
169134,0.62919,0.63131,0.93347,0.94969,0.95975,0.96236,0.94611,0.96465,0.71476,0.19225,0.10613,0.13142,56.59,0.0,0.0,1.0
120226,0.57759,0.57406,0.55024,0.6205,0.87198,0.93411,0.8131,0.97382,0.46599,0.10065,0.09664,0.11843,51.78,0.0,0.0,1.0
175195,0.76777,0.71491,0.75519,0.77701,0.88423,0.90104,0.85818,0.91199,0.69957,0.29903,0.11735,0.14355,64.05,0.0,0.0,1.0
84108,0.32055,0.50451,0.30123,0.74183,0.95776,0.9754,0.93638,0.99117,0.37254,0.00081,0.93419,0.63157,68.4,1.0,0.0,0.0
3882,0.64635,0.60301,0.65151,0.71973,0.7971,0.84119,0.7609,0.87069,0.46593,0.09411,0.46632,0.32098,61.24,0.0,0.0,1.0
86464,0.22811,0.29866,0.17776,0.38364,0.87956,0.94472,0.82485,0.98405,0.05348,0.00044,0.74466,0.28118,67.01,1.0,0.0,0.0
69216,0.3676,0.42394,0.36662,0.8956,0.93005,0.94958,0.93527,0.97372,0.51227,0.00435,0.74432,0.37053,81.3,1.0,0.0,0.0
51879,0.3412,0.58424,0.35413,0.78736,0.88397,0.95163,0.82305,0.98918,0.04685,0.0003,0.9219,0.53759,52.25,1.0,0.0,0.0
165726,1.02764,1.01434,1.03583,0.98794,1.01772,1.05527,0.97849,1.08615,0.55212,0.04931,0.77725,0.6173,33.85,0.0,0.0,1.0
95161,0.26746,0.32432,0.22162,0.40326,0.87752,0.94406,0.82085,0.98401,0.04822,0.00042,0.91122,0.44663,66.83,1.0,0.0,0.0
142428,0.85845,0.81991,0.84151,0.8646,0.91568,0.92937,0.92134,0.92447,0.8656,0.33358,0.13009,0.15627,40.74,0.0,0.0,1.0
131731,0.76027,0.73054,0.74198,0.788,0.97396,0.98056,0.93899,0.98285,0.76543,0.3081,0.11829,0.14477,47.71,0.0,0.0,1.0
68479,0.3524,0.51043,0.33739,0.65923,0.81825,0.91568,0.75851,0.97084,0.01635,0.00057,0.66671,0.24343,74.23,1.0,0.0,0.0
171232,0.33182,0.35289,0.29824,0.43077,1.06322,1.07509,1.03313,1.08345,0.48723,0.01198,0.28225,0.18609,36.19,0.0,0.0,1.0
166410,0.72651,0.69104,0.72688,0.75702,0.87374,0.8924,0.83521,0.89997,0.43995,0.02846,0.29133,0.24627,58.44,0.0,0.0,1.0
180269,0.86301,0.81607,0.84348,0.85605,0.90057,0.92077,0.87224,0.93014,0.7589,0.17402,0.07998,0.10061,48.64,0.0,0.0,1.0
109770,0.57381,0.63536,0.53095,0.72937,0.95182,0.99173,0.89635,1.01312,0.16786,0.00045,0.05721,0.06817,42.06,0.0,0.0,1.0
26153,0.60971,0.59223,0.59373,0.6413,0.85404,0.91224,0.80143,0.95084,0.38046,0.03169,0.5787,0.43449,53.25,0.0,0.0,1.0
168097,0.71037,0.67552,0.68807,0.74374,0.83898,0.86258,0.80668,0.87459,0.6299,0.13561,0.09265,0.11433,65.74,0.0,0.0,1.0
69568,1.00138,0.93854,0.97015,0.96216,0.98065,0.99256,0.953,1.00122,0.41575,0.00082,0.95481,0.92191,31.24,1.0,0.0,0.0
54945,0.29048,0.32501,0.23375,0.39946,0.84009,0.92248,0.78216,0.97352,0.02667,0.00054,0.88596,0.47074,75.1,1.0,0.0,0.0
136971,0.54523,0.48837,0.50662,0.58597,0.75742,0.76421,0.74951,0.77065,0.5739,0.23046,0.17081,0.19284,78.73,0.0,0.0,1.0
5288,1.03077,0.97845,1.03709,1.02169,1.04987,1.07229,1.00706,1.08693,0.50488,0.05907,0.67478,0.39482,44.67,0.0,0.0,1.0
135076,0.1854,0.20165,0.12575,0.28688,0.95533,0.9655,0.94935,0.97716,0.59333,0.02291,0.62537,0.29054,73.17,1.0,0.0,0.0
37774,0.58496,0.56897,0.59278,0.65844,1.00006,1.01264,0.98106,1.02296,0.5002,0.01071,0.59625,0.37419,49.32,0.0,0.0,1.0
95409,0.56154,0.51855,0.56271,0.53298,0.58399,0.6481,0.59544,0.7113,0.05611,0.00062,0.9037,0.77648,73.6,1.0,0.0,0.0
103517,0.66284,0.61229,0.64196,0.67255,0.78769,0.82356,0.76212,0.84689,0.63308,0.25252,0.11233,0.13672,70.5,0.0,0.0,1.0
89477,0.52971,0.55559,0.66699,0.65626,0.74541,0.84709,0.80467,0.99011,0.06601,0.00029,0.92549,0.80368,53.51,1.0,0.0,0.0
116887,0.54145,0.57251,0.51527,0.68273,1.01447,1.01507,1.00956,1.01495,0.85564,0.08104,0.07858,0.09612,43.75,0.0,0.0,1.0
121913,0.70825,0.66591,0.68861,0.73736,0.82695,0.84742,0.79805,0.85836,0.59643,0.11283,0.09684,0.11919,69.39,0.0,0.0,1.0
107580,0.56593,0.44486,0.51112,0.52328,0.54886,0.5638,0.52812,0.57449,0.14401,0.00149,0.08607,0.0949,83.58,0.0,0.0,1.0
119008,0.46968,0.3995,0.43013,0.47902,0.66339,0.69213,0.64929,0.71142,0.41945,0.12939,0.12566,0.14574,81.99,0.0,0.0,1.0
196534,0.64463,0.60543,0.6191,0.6226,0.62921,0.6354,0.62121,0.63195,0.42224,0.0409,0.53302,0.44437,36.34,0.0,0.0,1.0
72004,0.16868,0.27703,0.1476,0.38169,0.91377,0.96569,0.85834,0.9946,0.08533,0.00033,0.60948,0.23031,37.89,1.0,0.0,0.0
27970,0.18583,0.22853,0.15311,0.26688,0.9045,0.99785,0.8403,1.04904,0.09168,0.00116,0.40271,0.17936,38.08,0.0,1.0,0.0
55326,0.86051,0.77504,0.88434,0.9108,0.94217,0.96199,0.93004,0.98259,0.38856,0.00129,0.91439,0.86615,76.84,1.0,0.0,0.0
126707,0.44365,0.38448,0.41858,0.44147,0.45704,0.47116,0.47401,0.49802,0.34717,0.05322,0.13711,0.16238,78.17,0.0,0.0,1.0
78446,0.31588,0.39244,0.2905,0.55062,0.98569,0.99287,0.97357,0.9992,0.61671,0.01575,0.95978,0.64647,50.37,1.0,0.0,0.0
56300,0.99012,0.92694,0.96918,0.98132,0.99169,0.99635,0.98022,1.00085,0.66041,0.02365,0.04414,0.07172,42.73,0.0,1.0,0.0
20854,0.40172,0.33895,0.33865,0.38431,0.59038,0.62502,0.55724,0.64523,0.13286,0.00086,0.43149,0.24693,79.81,0.0,0.0,1.0
99024,0.41766,0.43618,0.40196,0.51241,0.91983,0.96668,0.86736,0.99423,0.10599,0.00031,0.93512,0.79698,46.08,1.0,0.0,0.0
43477,0.70844,0.67306,0.70503,0.72918,0.95035,0.96795,0.91991,0.98076,0.39007,0.00236,0.69459,0.56379,50.24,0.0,0.0,1.0
158845,0.50165,0.52809,0.4753,0.60866,0.9996,1.01385,0.96446,1.02503,0.51961,0.16522,0.39046,0.30559,45.25,0.0,0.0,1.0
104742,0.90781,0.85644,0.88703,0.89555,0.92861,0.9436,0.91188,0.92242,0.78399,0.19475,0.06759,0.08554,32.0,0.0,0.0,1.0
34664,0.6851,0.63478,0.66519,0.69635,0.78451,0.8086,0.76278,0.82473,0.56543,0.1554,0.51243,0.39282,65.74,0.0,0.0,1.0
164337,0.4127,0.43237,0.3983,0.50907,1.06613,1.0765,1.04424,1.08516,0.55412,0.01583,0.60926,0.43609,40.98,0.0,0.0,1.0
149081,1.02304,0.96282,1.01026,1.01766,1.02362,1.02304,1.00412,1.01928,0.72578,0.07007,0.08065,0.09964,35.29,0.0,0.0,1.0
108931,0.62632,0.58878,0.7056,0.77294,0.81047,0.85691,0.76793,0.88608,0.44158,0.03487,0.08615,0.10657,65.68,0.0,0.0,1.0
127850,0.9899,0.92747,0.96913,0.97035,0.97855,0.98074,0.95377,0.97775,0.81751,0.32026,0.1188,0.146,48.24,0.0,0.0,1.0
66365,0.33092,0.5723,0.65608,0.6963,0.79198,0.89842,0.72972,0.96203,0.01202,0.00068,0.8577,0.38248,78.22,1.0,0.0,0.0
189197,0.66241,0.67733,0.64572,0.80729,1.02522,1.03586,0.98903,1.04236,0.60294,0.13344,0.11526,0.13355,32.86,0.0,0.0,1.0
168736,0.66231,0.59772,0.63059,0.64736,0.69954,0.73011,0.68058,0.75193,0.43687,0.05283,0.52059,0.43415,71.98,0.0,0.0,1.0
125613,0.49153,0.50402,0.45902,0.59953,0.85448,0.87502,0.82463,0.88927,0.39596,0.02527,0.09946,0.11587,67.97,0.0,0.0,1.0
